ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,default
5033455,F,Y,N,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-15493,-872,1,1,1,0,Laborers,4.0,False
5033456,F,Y,N,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-15493,-872,1,1,1,0,Laborers,4.0,False
5033457,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13387,-4341,1,0,1,0,,2.0,False
5033472,M,N,N,0,247500.0,State servant,Secondary / secondary special,Married,House / apartment,-11977,-2699,1,0,0,0,Core staff,2.0,False
5033475,M,Y,N,0,180000.0,Working,Lower secondary,Married,House / apartment,-21054,-4463,1,1,1,0,Core staff,2.0,False
5033477,F,N,N,0,153000.0,Commercial associate,Secondary / secondary special,Separated,With parents,-11888,-1419,1,0,1,0,Medicine staff,1.0,False
5033478,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13504,-2180,1,0,1,0,Core staff,2.0,False
5033479,M,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15140,-233,1,1,1,0,Laborers,1.0,False
5033480,M,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15140,-233,1,1,1,0,Laborers,1.0,False
5033481,F,N,N,1,189000.0,Working,Higher education,Married,House / apartment,-14287,-2271,1,1,0,0,Managers,3.0,False
5033488,F,N,N,0,112500.0,Working,Higher education,Married,With parents,-10650,-3702,1,1,1,0,Core staff,2.0,False
5033495,F,N,Y,3,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14566,-1480,1,1,0,0,Laborers,5.0,False
5033497,F,N,Y,1,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-17231,-79,1,1,1,0,Laborers,2.0,False
5033500,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17578,-1997,1,0,0,0,Laborers,2.0,False
5033507,F,N,N,1,72000.0,Working,Higher education,Married,House / apartment,-10015,-568,1,1,1,0,Secretaries,3.0,False
5033509,M,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-20687,-4098,1,1,1,0,Drivers,2.0,False
5033516,F,N,Y,0,227250.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19817,-4675,1,0,1,0,Cleaning staff,2.0,False
5033520,F,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12559,-5862,1,0,1,0,Medicine staff,5.0,False
5033521,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18688,-2029,1,1,1,0,Sales staff,2.0,False
5033524,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16425,-810,1,0,0,0,Drivers,2.0,False
5033526,M,Y,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23641,365243,1,0,0,0,,2.0,False
5033528,M,N,Y,1,292500.0,Working,Higher education,Married,House / apartment,-14878,-6685,1,0,0,0,Managers,3.0,False
5033529,M,Y,Y,0,144000.0,Pensioner,Higher education,Married,House / apartment,-18854,365243,1,0,0,0,,2.0,False
5033531,M,Y,N,2,225000.0,Working,Higher education,Married,House / apartment,-10873,-264,1,0,0,0,Managers,4.0,False
5033532,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-10335,-264,1,1,0,0,Core staff,2.0,False
5033539,F,Y,N,3,540000.0,Working,Higher education,Married,House / apartment,-13234,-1753,1,0,0,0,Laborers,5.0,False
5033541,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22191,365243,1,0,0,0,,2.0,False
5033542,F,N,N,3,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-13290,365243,1,0,0,0,,4.0,False
5033543,F,N,N,3,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-13290,365243,1,0,0,0,,4.0,False
5033545,F,Y,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-14692,-1360,1,1,0,0,Laborers,2.0,False
5033548,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10276,-2607,1,0,1,0,Laborers,1.0,False
5033549,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12912,-1844,1,0,0,0,,4.0,False
5033551,M,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17018,-9485,1,0,1,0,Drivers,2.0,False
5033556,F,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,-16034,-1022,1,0,0,0,Medicine staff,2.0,False
5033560,M,Y,N,0,135000.0,Working,Higher education,Married,House / apartment,-20159,-1299,1,0,0,0,High skill tech staff,2.0,False
5033562,F,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21475,365243,1,0,0,0,,2.0,False
5033566,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-19150,-1511,1,0,1,0,Managers,2.0,False
5033567,F,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16299,-1450,1,1,1,0,Sales staff,2.0,False
5033570,F,Y,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14402,-475,1,0,0,0,High skill tech staff,3.0,False
5033574,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14222,-141,1,1,1,0,Cooking staff,3.0,False
5033577,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11375,-3793,1,0,0,0,Sales staff,4.0,False
5033578,F,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15096,-994,1,1,0,0,Laborers,3.0,False
5033584,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,-17718,-4463,1,0,0,0,,2.0,False
5033586,F,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13868,-994,1,0,0,0,Sales staff,3.0,False
5033592,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15703,-1844,1,0,0,0,Medicine staff,3.0,False
5033593,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15934,-7142,1,1,0,0,Laborers,2.0,False
5033598,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11641,-2148,1,0,0,0,Drivers,2.0,False
5033600,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16858,-3124,1,0,0,0,Private service staff,2.0,False
5033601,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20609,365243,1,0,0,0,,2.0,False
5033605,F,N,Y,0,54000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18350,-3609,1,0,0,0,Medicine staff,2.0,False
5033607,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18989,-171,1,0,0,0,Laborers,2.0,False
5033610,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18667,-7020,1,0,0,0,Core staff,2.0,False
5033613,M,Y,Y,0,117000.0,State servant,Secondary / secondary special,Married,House / apartment,-21764,-809,1,0,1,0,Laborers,2.0,False
5033617,F,Y,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23830,365243,1,0,1,0,,2.0,False
5033618,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18661,-1845,1,1,0,0,Laborers,2.0,False
5033624,M,N,N,0,90000.0,Working,Higher education,Single / not married,With parents,-11620,-994,1,1,0,0,Laborers,1.0,False
5033629,F,N,N,1,202500.0,Working,Higher education,Civil marriage,With parents,-12506,-908,1,0,0,0,High skill tech staff,3.0,False
5033631,M,Y,Y,2,450000.0,Working,Higher education,Married,House / apartment,-12040,-1305,1,1,1,0,,4.0,False
5033632,F,N,Y,0,193500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21766,365243,1,0,1,0,,1.0,False
5033635,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14548,-5443,1,0,1,0,Laborers,1.0,False
5033639,F,Y,Y,1,135000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-12018,-2971,1,0,0,0,,3.0,False
5033644,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9905,-3343,1,0,1,0,Laborers,3.0,False
5033646,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9905,-3343,1,0,1,0,Laborers,3.0,False
5033648,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17395,-1517,1,0,0,0,Core staff,2.0,False
5033651,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13740,-567,1,0,0,0,,4.0,False
5033653,F,N,Y,0,135000.0,State servant,Higher education,Married,House / apartment,-9749,-635,1,1,1,0,Secretaries,2.0,False
5033656,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14128,-298,1,0,0,0,Cooking staff,2.0,False
5033657,M,Y,Y,0,148500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18830,-263,1,0,1,0,Laborers,2.0,False
5033661,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20862,365243,1,0,0,0,,2.0,False
5033662,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20862,365243,1,0,0,0,,2.0,False
5033664,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15912,-2028,1,1,1,0,Sales staff,3.0,False
5033665,M,Y,Y,1,427500.0,Working,Secondary / secondary special,Married,House / apartment,-15044,-1731,1,0,0,0,Managers,3.0,False
5033666,F,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12847,-383,1,0,0,0,Private service staff,4.0,False
5033667,F,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12847,-383,1,0,0,0,Private service staff,4.0,False
5033669,F,N,N,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9235,-209,1,0,0,0,Sales staff,2.0,False
5033674,F,N,Y,0,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10783,-390,1,0,0,0,Sales staff,2.0,False
5033677,M,Y,Y,0,900000.0,Working,Higher education,Married,House / apartment,-19235,-1305,1,0,0,0,Drivers,2.0,False
5033678,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19089,365243,1,0,0,0,,1.0,False
5033679,F,Y,Y,0,517500.0,State servant,Higher education,Married,House / apartment,-16274,-7172,1,0,0,0,,2.0,False
5033683,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24831,365243,1,0,0,0,,2.0,False
5033689,M,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-18441,-1540,1,1,1,0,Drivers,2.0,False
5033692,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19251,-1449,1,0,0,0,Laborers,1.0,False
5033697,F,Y,Y,0,396000.0,Commercial associate,Higher education,Married,House / apartment,-18930,-3550,1,0,0,0,Managers,2.0,False
5033700,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13043,-390,1,1,1,0,Laborers,2.0,False
5033703,M,N,Y,0,65250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23289,365243,1,0,0,0,,2.0,False
5033707,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16668,-2277,1,0,0,0,Laborers,2.0,False
5033713,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13782,-3032,1,1,1,0,Security staff,3.0,False
5033714,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13782,-3032,1,1,1,0,Security staff,3.0,False
5033716,F,N,Y,0,103500.0,Working,Higher education,Married,House / apartment,-12788,-2308,1,0,0,0,,2.0,False
5033720,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24206,365243,1,0,1,0,,2.0,False
5033721,M,N,Y,1,247500.0,Working,Higher education,Single / not married,House / apartment,-13007,-232,1,0,0,0,,2.0,False
5033722,M,Y,N,1,225000.0,Working,Higher education,Married,House / apartment,-11568,-1267,1,0,0,0,Laborers,3.0,False
5033723,M,Y,Y,1,252000.0,Working,Higher education,Married,House / apartment,-16407,-2089,1,0,1,0,High skill tech staff,3.0,False
5033727,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13666,-2089,1,1,1,0,Core staff,3.0,False
5033729,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-12019,-5436,1,1,1,0,Laborers,2.0,False
5033734,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12601,-6053,1,0,0,0,Cooking staff,3.0,False
5033735,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12601,-6053,1,0,0,0,Cooking staff,3.0,False
5033739,M,Y,Y,1,810000.0,Working,Secondary / secondary special,Married,House / apartment,-15989,-2240,1,0,0,0,Laborers,3.0,False
5033753,F,Y,Y,0,171000.0,State servant,Secondary / secondary special,Married,House / apartment,-21233,-5223,1,0,1,0,High skill tech staff,2.0,False
5033758,M,Y,Y,1,72000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15670,-239,1,0,0,0,,2.0,False
5033759,M,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23664,365243,1,0,0,0,,2.0,False
5033766,F,N,Y,2,76500.0,Working,Secondary / secondary special,Married,House / apartment,-11656,-1632,1,1,0,0,Cleaning staff,4.0,False
5033769,F,N,Y,0,261000.0,Working,Secondary / secondary special,Married,House / apartment,-18704,-4585,1,0,0,0,Medicine staff,2.0,False
5033770,F,N,Y,0,261000.0,Working,Secondary / secondary special,Married,House / apartment,-18704,-4585,1,0,0,0,Medicine staff,2.0,False
5033772,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19451,-962,1,0,0,0,Core staff,2.0,False
5033774,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13556,-2209,1,0,1,0,,3.0,False
5033775,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-15886,-4858,1,0,0,0,,2.0,False
5033776,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-13147,-3738,1,0,1,0,Laborers,4.0,False
5033778,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20298,-3282,1,0,0,0,Medicine staff,2.0,False
5033780,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21366,365243,1,0,0,0,,1.0,False
5078875,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21366,365243,1,0,0,0,,1.0,False
5078876,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21366,365243,1,0,0,0,,1.0,False
5078881,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21366,365243,1,0,0,0,,1.0,True
5033782,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21322,365243,1,0,0,0,,2.0,False
5033784,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18562,-2216,1,0,0,1,Sales staff,2.0,False
5033787,F,N,Y,0,117000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22351,365243,1,0,1,0,,2.0,False
5033788,F,N,Y,1,315000.0,Working,Higher education,Separated,House / apartment,-15738,-4766,1,1,1,0,Private service staff,2.0,False
5033791,F,N,Y,0,90000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10202,-2978,1,0,0,0,Laborers,2.0,False
5033797,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-17107,-2277,1,0,0,0,Core staff,2.0,False
5033798,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-17107,-2277,1,0,0,0,Core staff,2.0,False
5078887,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-17107,-2277,1,0,0,0,Core staff,2.0,False
5078891,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-17107,-2277,1,0,0,0,Core staff,2.0,False
5033801,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-16461,-3244,1,0,0,0,Managers,2.0,False
5033803,M,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-19479,-5596,1,0,0,0,Core staff,2.0,False
5033806,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-16267,-2461,1,0,0,0,,1.0,False
5033807,F,N,Y,0,234000.0,Commercial associate,Higher education,Married,House / apartment,-11495,-2552,1,0,1,1,,2.0,False
5033813,F,N,Y,3,180000.0,State servant,Higher education,Married,House / apartment,-11627,-1449,1,1,0,0,,5.0,False
5033815,F,N,Y,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14798,-3251,1,1,1,0,Laborers,3.0,False
5078894,F,N,Y,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14798,-3251,1,1,1,0,Laborers,3.0,False
5078896,F,N,Y,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14798,-3251,1,1,1,0,Laborers,3.0,False
5033817,F,Y,N,1,292500.0,State servant,Higher education,Married,House / apartment,-16010,-2667,1,0,1,0,Core staff,3.0,False
5033821,F,Y,Y,0,202500.0,Pensioner,Higher education,Widow,House / apartment,-23739,365243,1,0,0,0,,1.0,False
5033829,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13803,-2209,1,0,1,0,Laborers,4.0,True
5033830,F,Y,Y,2,108000.0,Working,Secondary / secondary special,Married,House / apartment,-14276,-1905,1,0,0,0,Laborers,4.0,False
5033843,F,Y,Y,2,108000.0,Working,Secondary / secondary special,Married,House / apartment,-14276,-1905,1,0,0,0,Laborers,4.0,False
5033844,F,Y,Y,2,108000.0,Working,Secondary / secondary special,Married,House / apartment,-14276,-1905,1,0,0,0,Laborers,4.0,False
5078849,M,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,-19322,-663,1,1,1,0,Laborers,2.0,False
5078852,M,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,-19322,-663,1,1,1,0,Laborers,2.0,False
5078853,M,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,-19322,-663,1,1,1,0,Laborers,2.0,False
5033832,M,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22210,365243,1,0,1,0,,2.0,False
5078937,M,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22210,365243,1,0,1,0,,2.0,False
